MNO,RFNSA ID,Latitude,Longitude,New in 2023,3G,4G,5G,Co_funded,ABS_REMOTENESS
Optus,4311017,-27.3857,152.495837,N,Y,Y,N,N,Inner Regional Australia
Optus,4311018,-27.516499,152.460396,N,Y,Y,N,N,Inner Regional Australia
Optus,4312003,-27.236828,152.398052,N,Y,Y,N,N,Inner Regional Australia
Optus,4312010,-27.1089,152.55235,N,Y,Y,N,N,Inner Regional Australia
Optus,4313001,-27.109946,152.380548,N,Y,Y,N,N,Inner Regional Australia
Optus,4313002,-26.991895,152.43119,N,Y,Y,N,N,Inner Regional Australia
Optus,4340008,-27.764724,152.581503,N,Y,Y,N,N,Inner Regional Australia
Optus,4340009,-27.624179,152.587438,N,Y,Y,N,N,Inner Regional Australia
Optus,4340016,-27.671776,152.628088,N,Y,Y,Y,N,Inner Regional Australia
Optus,4341001,-27.75522,152.36232,N,Y,Y,N,N,Inner Regional Australia
Optus,4341002,-27.563935,152.434342,N,Y,Y,N,N,Inner Regional Australia
Optus,4341004,-27.650514,152.425244,N,Y,Y,N,N,Inner Regional Australia
Optus,4341010,-27.637243,152.39841,N,Y,Y,N,N,Inner Regional Australia
Optus,4341011,-27.64502,152.35041,N,Y,Y,N,N,Inner Regional Australia
Optus,4343001,-27.576613,152.281409,N,Y,Y,N,N,Inner Regional Australia
Optus,4343005,-27.55299,152.334502,N,Y,Y,N,N,Inner Regional Australia
Optus,4343006,-27.788505,152.195305,N,Y,Y,N,N,Inner Regional Australia
Optus,4344001,-27.543736,152.134074,N,Y,Y,N,N,Inner Regional Australia
Optus,4347001,-27.55867,152.191541,N,Y,Y,N,N,Inner Regional Australia
Optus,4347002,-23.523418,145.713018,N,Y,Y,N,N,Very Remote Australia
Optus,4350001,-27.562053,151.922152,N,Y,Y,N,N,Inner Regional Australia
Optus,4350003,-27.509624,151.880089,N,Y,Y,N,N,Inner Regional Australia
Optus,4350004,-27.59574,151.95011,N,Y,Y,N,N,Inner Regional Australia
Optus,4350006,-27.612181,151.955205,N,Y,Y,N,N,Inner Regional Australia
Optus,4350007,-27.61045,151.924209,N,Y,Y,N,N,Inner Regional Australia
Optus,4350015,-27.570842,151.894118,N,Y,Y,N,N,Inner Regional Australia
Optus,4350018,-27.450137,151.945734,N,Y,Y,N,N,Inner Regional Australia
Optus,4350021,-27.582359,151.953375,N,Y,Y,N,N,Inner Regional Australia
Optus,4350023,-27.560137,151.953871,N,Y,Y,N,N,Inner Regional Australia
Optus,4350025,-27.543933,151.971939,N,Y,Y,N,N,Inner Regional Australia
Optus,4350026,-27.506007,151.956491,N,Y,Y,N,N,Inner Regional Australia
Optus,4350029,-27.604238,151.972488,N,Y,Y,N,N,Inner Regional Australia
Optus,4350030,-27.535686,151.940589,N,Y,Y,N,N,Inner Regional Australia
Optus,4350031,-27.586272,151.923309,N,Y,Y,N,N,Inner Regional Australia
Optus,4350033,-27.579989,151.987192,N,Y,Y,N,N,Inner Regional Australia
Optus,4350035,-27.542172,151.906161,N,Y,Y,N,N,Inner Regional Australia
Optus,4350036,-27.566171,151.971374,N,Y,Y,N,N,Inner Regional Australia
Optus,4350039,-27.5993391,151.8907587,N,Y,Y,N,N,Inner Regional Australia
Optus,4350047,-27.56131,151.948793,N,Y,Y,N,N,Inner Regional Australia
Optus,4350053,-27.54262,151.92494,N,Y,Y,N,N,Inner Regional Australia
Optus,4350055,-27.554791,151.787664,N,Y,Y,N,N,Inner Regional Australia
Optus,4350056,-27.564318,151.825048,N,Y,Y,N,N,Inner Regional Australia
Optus,4350058,-27.568247,151.929943,N,N,Y,Y,N,Inner Regional Australia
Optus,4350063,-27.554211,151.943989,N,Y,Y,N,N,Inner Regional Australia
Optus,4352001,-27.554074,152.04011,N,Y,Y,N,N,Inner Regional Australia
Optus,4352002,-28.22714,151.489279,N,Y,Y,N,N,Outer Regional Australia
Optus,4352003,-27.444111,151.9714,N,Y,Y,N,N,Inner Regional Australia
Optus,4352009,-27.42734,151.89073,N,Y,Y,N,N,Inner Regional Australia
Optus,4352012,-27.630954,151.941709,N,Y,Y,N,N,Inner Regional Australia
Optus,4352014,-27.466698,152.047547,N,Y,Y,N,N,Inner Regional Australia
Optus,4352019,-27.36086,152.07037,N,Y,Y,N,Y,Inner Regional Australia
Optus,4353001,-27.23052,151.89282,N,Y,Y,N,Y,Inner Regional Australia
Optus,4355002,-27.217321,152.028568,N,Y,Y,N,N,Inner Regional Australia
Optus,4355004,-27.310167,152.073692,N,Y,Y,N,N,Inner Regional Australia
Optus,4356001,-27.728074,151.606322,N,Y,Y,N,N,Inner Regional Australia
Optus,4357002,-28.011661,151.240931,N,Y,Y,N,N,Outer Regional Australia
Optus,4357005,-27.876802,151.258493,N,Y,Y,N,N,Inner Regional Australia
Optus,4358002,-27.679595,151.868759,N,Y,Y,N,N,Inner Regional Australia
Optus,4359001,-27.78798,151.911595,N,Y,Y,N,N,Inner Regional Australia
Optus,4360001,-28.538982,150.307797,N,Y,Y,N,N,Outer Regional Australia
Optus,4362002,-28.09746,151.87327,N,Y,Y,N,N,Inner Regional Australia
Optus,4365002,-28.00706396,151.5735809,N,Y,Y,N,N,Inner Regional Australia
Optus,4370004,-28.095699,152.069068,N,Y,Y,N,N,Inner Regional Australia
Optus,4370006,-28.225924,152.005842,N,Y,Y,N,N,Inner Regional Australia
Optus,4370007,-28.05945,152.2425,N,Y,Y,N,N,Inner Regional Australia
Optus,4370009,-28.21516,152.03633,N,Y,Y,N,N,Inner Regional Australia
Optus,4370010,-28.308948,152.291826,N,Y,Y,N,N,Outer Regional Australia
Optus,4370012,-28.194667,152.069916,N,Y,Y,N,N,Inner Regional Australia
Optus,4370013,-28.06729405,152.3128432,N,Y,Y,N,N,Inner Regional Australia
Optus,4370017,-28.08411495,151.7785238,N,Y,Y,N,N,Inner Regional Australia
Optus,4370021,-28.196222,152.023009,N,Y,Y,N,N,Inner Regional Australia
Optus,4370022,-28.248938,152.03583,N,Y,Y,N,N,Inner Regional Australia
Optus,4371001,-28.20903,152.23828,N,Y,Y,N,Y,Inner Regional Australia
Optus,4374001,-28.383123,151.89933,N,Y,Y,N,N,Inner Regional Australia
Optus,4375001,-28.495813,151.942804,N,Y,Y,N,N,Inner Regional Australia
Optus,4380001,-27.565957,152.519372,N,Y,Y,N,N,Inner Regional Australia
Optus,4380002,-28.653645,151.946825,N,Y,Y,N,N,Outer Regional Australia
Optus,4380009,-28.862202,151.900327,N,Y,Y,N,N,Outer Regional Australia
Optus,4382001,-28.79774,151.83133,N,Y,Y,N,N,Outer Regional Australia
Optus,4385001,-28.84224,151.204908,N,Y,Y,N,N,Outer Regional Australia
Optus,4387002,-28.411446,151.070254,N,Y,Y,N,N,Outer Regional Australia
Optus,4387004,-28.535235,151.092287,N,Y,Y,N,N,Outer Regional Australia
Optus,4388003,-28.478401,150.721417,N,Y,N,N,N,Outer Regional Australia
Optus,4400001,-27.46644,151.818843,N,Y,Y,N,N,Inner Regional Australia
Optus,4401001,-27.453113,151.720435,N,Y,Y,N,N,Inner Regional Australia
Optus,4404001,-27.31812,151.45881,N,Y,Y,N,N,Inner Regional Australia
Optus,4405001,-27.178056,151.265491,N,Y,Y,N,N,Inner Regional Australia
Optus,4405005,-26.892181,151.607815,N,Y,Y,N,N,Outer Regional Australia
Optus,4405014,-27.19321,151.2551,N,Y,Y,N,N,Inner Regional Australia
Optus,4405015,-27.290282,151.202736,N,Y,Y,N,N,Inner Regional Australia
Optus,4406006,-27.095019,150.895704,N,Y,Y,N,N,Outer Regional Australia
Optus,4407001,-27.530011,151.200351,N,Y,Y,N,N,Outer Regional Australia
Optus,4408002,-26.979155,151.456176,N,Y,Y,N,N,Outer Regional Australia
Optus,4410005,-26.800206,151.122954,N,Y,Y,N,N,Outer Regional Australia
Optus,4411001,-26.895298,150.871898,N,Y,Y,N,N,Outer Regional Australia
Optus,4411002,-26.95869,150.96249,N,Y,Y,N,N,Outer Regional Australia
Optus,4413001,-26.742192,150.625602,N,Y,Y,N,N,Outer Regional Australia
Optus,4413009,-26.678151,150.478677,N,Y,Y,N,N,Outer Regional Australia
Optus,4415001,-26.663709,150.189602,N,Y,Y,N,N,Outer Regional Australia
Optus,4416003,-26.91285,150.13907,N,Y,Y,N,N,Outer Regional Australia
Optus,4417007,-27.36918,148.88849,N,Y,Y,N,N,Remote Australia
Optus,4417008,-27.14336,149.13579,N,Y,Y,N,N,Remote Australia
Optus,4419001,-26.119442,149.950082,N,Y,Y,N,N,Remote Australia
Optus,4420006,-25.6520608,149.8072616,N,Y,Y,N,N,Remote Australia
Optus,4425001,-26.636149,149.852895,N,Y,Y,N,N,Outer Regional Australia
Optus,4427005,-26.620342,149.362268,N,Y,Y,N,N,Remote Australia
Optus,4428001,-26.58724681,149.0722145,N,Y,Y,N,N,Remote Australia
Optus,4454001,-25.55424,148.84508,Y,Y,Y,N,N,Remote Australia
Optus,4454021,-25.886447,148.52198,N,Y,Y,N,N,Remote Australia
Optus,4455001,-26.572604,148.77906,N,Y,Y,N,N,Outer Regional Australia
Optus,4455002,-26.44083,148.39697,N,Y,Y,N,N,Remote Australia
Optus,4455009,-26.16792,148.66466,N,Y,Y,N,N,Remote Australia
Optus,4455017,-26.90613,148.92345,N,Y,Y,N,Y,Remote Australia
Optus,4461002,-26.61312,148.44012,N,Y,Y,N,N,Remote Australia
Optus,4465011,-26.54266,148.1113,N,Y,Y,N,N,Remote Australia
Optus,4465012,-26.46898,147.58985,N,Y,Y,N,N,Very Remote Australia
Optus,4468010,-26.50553,147.13381,N,Y,Y,N,N,Very Remote Australia
Optus,4468011,-26.40507,146.72574,N,Y,Y,N,N,Very Remote Australia
Optus,4470029,-26.41630638,146.3556077,N,Y,Y,N,N,Very Remote Australia
Optus,4470030,-26.81086,146.05831,N,Y,Y,N,N,Very Remote Australia
Optus,4470031,-26.25708,146.30791,N,Y,Y,N,N,Very Remote Australia
Optus,4470032,-26.40604,146.240374,N,Y,Y,N,N,Very Remote Australia
Optus,4477015,-25.80631,146.58881,N,Y,Y,N,N,Very Remote Australia
Optus,4482006,-25.89663853,139.3522697,N,Y,Y,N,N,Very Remote Australia
Optus,4486009,-28.55789,148.25023,N,Y,Y,N,N,Very Remote Australia
Optus,4487006,-28.037323,148.581352,N,Y,Y,N,N,Remote Australia
Optus,4487012,-27.99459,148.56683,N,Y,Y,N,N,Remote Australia
Optus,4487013,-27.724487,148.77972,N,Y,Y,N,N,Remote Australia
Optus,4487014,-28.32327,148.47923,N,Y,Y,N,Y,Remote Australia
Optus,4489004,-27.19089,145.98978,N,Y,Y,N,N,Very Remote Australia
Optus,4490002,-28.06898,145.68184,N,Y,Y,N,N,Very Remote Australia
Optus,4490018,-27.7825,145.7594,N,Y,Y,N,Y,Very Remote Australia
Optus,4490019,-27.49184,145.91089,N,Y,Y,N,Y,Very Remote Australia
Optus,4500001,-27.315337,152.983879,N,Y,Y,Y,N,Major Cities of Australia
Optus,4500004,-27.288517,152.969239,N,Y,Y,Y,N,Major Cities of Australia
Optus,4500006,-27.30458,152.936174,N,Y,Y,N,N,Major Cities of Australia
Optus,4500008,-27.306667,152.991266,N,Y,Y,N,N,Major Cities of Australia
Optus,4500008,-27.30658,152.9913,N,N,Y,N,N,Major Cities of Australia
Optus,4500009,-27.300916,152.987443,N,Y,Y,Y,N,Major Cities of Australia
Optus,4500010,-27.308761,152.966842,N,Y,Y,N,N,Major Cities of Australia
Optus,4500011,-27.291264,152.945275,N,Y,Y,N,N,Major Cities of Australia
Optus,4501001,-27.284392,152.98912,N,Y,Y,Y,N,Major Cities of Australia
Optus,4502001,-27.264966,152.968077,N,Y,Y,Y,N,Major Cities of Australia
Optus,4502003,-27.24917,152.970144,N,Y,Y,N,N,Major Cities of Australia
Optus,4502005,-27.26995,152.98035,N,Y,Y,N,N,Major Cities of Australia
Optus,4503001,-27.255153,153.021211,N,Y,Y,Y,N,Major Cities of Australia
Optus,4503002,-27.24513,152.91981,N,Y,Y,Y,N,Major Cities of Australia
Optus,4503003,-27.238647,152.993975,N,Y,Y,Y,N,Major Cities of Australia
Optus,4503004,-27.264216,153.010153,N,Y,Y,Y,N,Major Cities of Australia
Optus,4503008,-27.254912,152.981008,N,Y,Y,N,N,Major Cities of Australia
Optus,4503013,-27.273558,153.018191,N,Y,Y,N,N,Major Cities of Australia
Optus,4503014,-27.250026,153.000046,N,Y,Y,Y,N,Major Cities of Australia
Optus,4503017,-27.209735,152.99363,N,Y,Y,Y,N,Major Cities of Australia
Optus,4503019,-27.226543,152.970816,Y,N,Y,Y,N,Major Cities of Australia
Optus,4504001,-27.200658,152.98648,N,Y,Y,Y,N,Major Cities of Australia
Optus,4504003,-27.195545,152.95075,N,Y,Y,Y,N,Major Cities of Australia
Optus,4504007,-27.182454,152.928524,N,Y,Y,Y,N,Major Cities of Australia
Optus,4504008,-27.201567,153.002271,N,Y,Y,Y,N,Major Cities of Australia
Optus,4505001,-27.142762,153.021018,N,Y,Y,Y,N,Major Cities of Australia
Optus,4505002,-27.13711,152.98003,N,Y,Y,N,N,Major Cities of Australia
Optus,4505003,-27.16047,152.97931,N,Y,Y,Y,N,Major Cities of Australia
Optus,4505006,-27.184838,152.983699,N,Y,Y,Y,N,Major Cities of Australia
Optus,4505008,-27.15713,152.94775,N,Y,Y,Y,N,Major Cities of Australia
Optus,4505009,-27.129448,152.996538,N,Y,Y,N,N,Major Cities of Australia
Optus,4506001,-27.104075,152.951485,N,Y,Y,Y,N,Major Cities of Australia
Optus,4506003,-27.121689,152.977751,N,Y,Y,N,N,Major Cities of Australia
Optus,4506006,-27.123378,152.959989,N,Y,Y,Y,N,Major Cities of Australia
Optus,4506008,-27.102552,152.950563,N,N,Y,N,N,Major Cities of Australia
Optus,4506013,-27.141355,152.930567,N,Y,Y,Y,N,Major Cities of Australia
Optus,4507001,-27.061436,153.154789,N,Y,Y,Y,N,Inner Regional Australia
Optus,4507002,-27.069503,153.203155,N,Y,Y,N,N,Inner Regional Australia
Optus,4507007,-27.031943,153.150631,N,Y,Y,N,N,Inner Regional Australia
Optus,4507008,-27.078086,153.176495,N,Y,Y,Y,N,Inner Regional Australia
Optus,4508001,-27.184557,153.027818,N,Y,Y,N,N,Major Cities of Australia
Optus,4508002,-27.18632,153.00518,N,Y,Y,Y,N,Major Cities of Australia
Optus,4508004,-27.193845,153.02832,N,Y,Y,Y,N,Major Cities of Australia
Optus,4508005,-27.17185,153.01599,N,Y,Y,N,N,Major Cities of Australia
Optus,4508007,-27.20233,153.036068,N,Y,Y,Y,N,Major Cities of Australia
Optus,4509001,-27.24086,153.016944,N,Y,Y,N,N,Major Cities of Australia
Optus,4509002,-27.23096,153.032209,N,Y,Y,Y,N,Major Cities of Australia
Optus,4509007,-27.22639,153.00129,N,Y,Y,Y,N,Major Cities of Australia
Optus,4509010,-27.24083,153.01695,N,Y,Y,N,N,Major Cities of Australia
Optus,4509013,-27.240742,153.015169,N,N,Y,N,N,Major Cities of Australia
Optus,4510001,-27.084281,152.946396,N,Y,Y,Y,N,Major Cities of Australia
Optus,4510002,-27.10204,152.967378,N,N,Y,Y,N,Major Cities of Australia
Optus,4510004,-27.129195,153.052492,N,Y,Y,Y,N,Major Cities of Australia
Optus,4510013,-27.082609,152.983871,N,Y,Y,Y,N,Major Cities of Australia
Optus,4510015,-27.074023,152.917735,N,Y,Y,Y,N,Major Cities of Australia
Optus,4510018,-27.080655,152.963267,N,Y,Y,N,N,Major Cities of Australia
Optus,4510020,-27.058119,152.960024,Y,N,Y,Y,N,Major Cities of Australia
Optus,4510023,-27.076794,152.865003,N,Y,Y,Y,N,Major Cities of Australia
Optus,4510025,-27.00418,153.06668,N,Y,Y,Y,Y,Inner Regional Australia
Optus,4510026,-27.061059,152.976627,N,Y,Y,Y,N,Major Cities of Australia
Optus,4510030,-27.06006,152.943018,N,N,Y,Y,N,Major Cities of Australia
Optus,4511001,-27.071705,153.135021,N,Y,Y,N,N,Major Cities of Australia
Optus,4511002,-27.07706,153.03947,N,Y,Y,N,N,Major Cities of Australia
Optus,4511003,-27.067466,153.060797,N,Y,Y,N,N,Major Cities of Australia
Optus,4511004,-27.079906,153.126874,N,N,Y,N,N,Major Cities of Australia
Optus,4511006,-27.06645,153.09883,N,Y,Y,Y,N,Major Cities of Australia
Optus,4512001,-27.040091,152.867277,N,Y,Y,Y,N,Major Cities of Australia
Optus,4512003,-26.998081,152.809256,N,Y,Y,N,N,Inner Regional Australia
Optus,4514004,-26.91159,152.759845,N,Y,Y,N,N,Inner Regional Australia
Optus,4514005,-26.922816,152.699488,N,Y,Y,N,N,Inner Regional Australia
Optus,4514011,-26.95092,152.7785,N,Y,Y,N,N,Inner Regional Australia
Optus,4515001,-26.948258,152.575801,N,Y,Y,N,N,Inner Regional Australia
Optus,4515005,-26.658086,152.455343,N,Y,Y,N,N,Outer Regional Australia
Optus,4516001,-27.040405,152.980085,N,Y,Y,Y,N,Major Cities of Australia
Optus,4516004,-27.03298,152.93445,N,Y,Y,N,N,Major Cities of Australia
Optus,4517001,-26.975143,152.966058,N,Y,Y,N,N,Inner Regional Australia
Optus,4517004,-26.927977,152.995945,N,Y,Y,N,N,Inner Regional Australia
Optus,4518003,-26.909729,152.952842,N,Y,Y,N,N,Inner Regional Australia
Optus,4519001,-26.870454,153.008268,N,Y,Y,N,N,Major Cities of Australia
Optus,4519002,-26.87794,152.96109,N,Y,Y,N,N,Inner Regional Australia
Optus,4519004,-26.86246,152.94209,N,Y,Y,N,N,Inner Regional Australia
Optus,4519005,-26.850128,152.889677,N,N,Y,N,N,Inner Regional Australia
Optus,4519010,-26.860813,152.965404,N,Y,Y,N,N,Inner Regional Australia
Optus,4520001,-27.31888,152.84872,N,Y,Y,Y,N,Inner Regional Australia
Optus,4520002,-27.37601,152.887995,N,Y,Y,Y,N,Major Cities of Australia
Optus,4520005,-27.31535,152.748,N,Y,Y,N,N,Inner Regional Australia
Optus,4520007,-27.273912,152.83334,N,Y,Y,Y,N,Inner Regional Australia
Optus,4520015,-27.3767,152.8373,N,Y,Y,Y,N,Inner Regional Australia
Optus,4521002,-27.203633,152.845746,N,Y,Y,N,N,Inner Regional Australia
Optus,4521004,-27.136729,152.814932,N,Y,Y,N,N,Inner Regional Australia
Optus,4521005,-27.198788,152.820153,N,Y,Y,N,N,Inner Regional Australia
Optus,4550003,-26.806939,152.968797,N,Y,Y,N,N,Inner Regional Australia
Optus,4551001,-26.798434,153.13912,N,Y,Y,Y,N,Major Cities of Australia
Optus,4551003,-26.785293,153.096109,N,Y,Y,N,N,Major Cities of Australia
Optus,4551004,-26.76605,153.121585,N,Y,Y,Y,N,Major Cities of Australia
Optus,4551008,-26.805496,153.132349,N,Y,Y,N,N,Major Cities of Australia
Optus,4551009,-26.775511,153.124558,N,Y,Y,N,N,Major Cities of Australia
Optus,4551010,-26.822435,153.114143,N,Y,Y,N,N,Major Cities of Australia
Optus,4551014,-26.836978,153.091558,N,Y,N,N,N,Major Cities of Australia
Optus,4551016,-26.791364,153.133804,N,Y,Y,N,N,Major Cities of Australia
Optus,4551017,-26.79685,153.119077,N,Y,Y,N,N,Major Cities of Australia
Optus,4551019,-26.785939,153.070573,N,Y,Y,N,N,Major Cities of Australia
Optus,4551020,-26.765919,153.100756,N,Y,Y,N,N,Major Cities of Australia
Optus,4551022,-26.80365,153.08382,Y,N,N,Y,N,Major Cities of Australia
Optus,4551031,-26.814158,153.069616,Y,N,Y,Y,N,Major Cities of Australia
Optus,4552001,-26.702689,152.80541,N,Y,Y,N,N,Inner Regional Australia
Optus,4552002,-26.778157,152.9125,N,Y,Y,N,N,Inner Regional Australia
Optus,4552004,-26.789978,152.918127,N,Y,Y,N,N,Inner Regional Australia
Optus,4552008,-26.75887,152.88971,N,Y,Y,Y,N,Inner Regional Australia
Optus,4553001,-26.790386,153.034297,N,Y,Y,N,N,Major Cities of Australia
Optus,4553003,-26.76963,152.972904,Y,N,Y,Y,N,Inner Regional Australia
Optus,4554001,-26.74005,152.9677,N,Y,Y,N,N,Inner Regional Australia
Optus,4556001,-26.72804,153.05616,N,Y,Y,N,N,Major Cities of Australia
Optus,4556002,-26.685171,153.08078,N,Y,Y,N,N,Major Cities of Australia
Optus,4556003,-26.723306,153.02997,N,Y,Y,Y,N,Major Cities of Australia
Optus,4556004,-26.694118,153.038272,N,Y,Y,Y,N,Major Cities of Australia
Optus,4556005,-26.666538,153.032899,N,Y,Y,N,N,Major Cities of Australia
Optus,4556009,-26.748721,153.044085,N,Y,Y,N,N,Major Cities of Australia
Optus,4556016,-26.718105,153.062416,N,Y,Y,N,N,Major Cities of Australia
Optus,4556023,-26.70354,153.06665,N,Y,Y,N,N,Major Cities of Australia
Optus,4556031,-26.683501,153.069367,N,N,Y,Y,N,Major Cities of Australia
Optus,4557001,-26.692295,153.111438,N,Y,Y,N,N,Major Cities of Australia
Optus,4557004,-26.682404,153.121026,N,Y,Y,N,N,Major Cities of Australia
Optus,4558002,-26.653854,153.060811,N,Y,Y,N,N,Major Cities of Australia
Optus,4558003,-26.651839,153.092033,N,Y,Y,N,N,Major Cities of Australia
Optus,4558004,-26.654833,153.089225,N,Y,Y,N,N,Major Cities of Australia
Optus,4558007,-26.647388,153.088333,N,Y,Y,Y,N,Major Cities of Australia
Optus,4558010,-26.65691,153.0879,N,Y,Y,N,N,Major Cities of Australia
Optus,4558012,-26.662179,153.104362,N,Y,Y,N,N,Major Cities of Australia
Optus,4559001,-26.67854,153.00075,N,Y,Y,N,N,Major Cities of Australia
Optus,4559002,-26.673398,152.97351,N,Y,Y,N,N,Major Cities of Australia
Optus,4560001,-26.692563,152.894558,N,Y,Y,N,N,Inner Regional Australia
Optus,4560002,-26.62447,152.866226,N,Y,Y,N,N,Inner Regional Australia
Optus,4560003,-26.60531574,152.9892534,N,Y,Y,N,N,Major Cities of Australia
Optus,4560005,-26.610387,153.024904,N,Y,Y,N,N,Major Cities of Australia
Optus,4560006,-26.638751,152.964265,N,Y,Y,N,N,Major Cities of Australia
Optus,4560007,-26.62196,152.952274,N,Y,Y,N,N,Major Cities of Australia
Optus,4560009,-26.627717,153.069319,N,Y,Y,N,N,Major Cities of Australia
Optus,4560012,-26.617925,152.930683,N,Y,Y,N,N,Major Cities of Australia
Optus,4560022,-26.646029,152.989078,N,Y,Y,N,N,Major Cities of Australia
Optus,4561002,-26.553542,152.956065,N,Y,Y,N,N,Major Cities of Australia
Optus,4561003,-26.50139722,152.9427892,N,Y,Y,N,N,Inner Regional Australia
Optus,4561009,-26.575055,152.95898,N,Y,Y,N,N,Major Cities of Australia
Optus,4562001,-26.46904,153.047329,N,Y,Y,N,N,Major Cities of Australia
Optus,4562002,-26.47729,152.94193,N,Y,Y,N,N,Inner Regional Australia
Optus,4562004,-26.456291,152.979496,N,Y,Y,N,N,Major Cities of Australia
Optus,4563001,-26.423158,152.854083,N,Y,Y,N,N,Inner Regional Australia
Optus,4563008,-26.4376,152.92062,N,Y,Y,N,N,Inner Regional Australia
Optus,4563012,-26.4123,152.906,Y,N,Y,N,N,Inner Regional Australia
Optus,4564002,-26.634354,153.094221,N,Y,Y,N,N,Major Cities of Australia
Optus,4564005,-26.609369,153.083703,N,Y,Y,N,N,Major Cities of Australia
Optus,4565001,-26.39261423,153.0180971,N,Y,Y,N,N,Major Cities of Australia
Optus,4565003,-26.416684,153.002242,N,Y,Y,N,N,Major Cities of Australia
Optus,4565004,-26.39209,153.038815,N,Y,Y,N,N,Major Cities of Australia
Optus,4565005,-26.377935,153.032666,N,Y,Y,N,N,Major Cities of Australia
Optus,4565006,-26.362189,152.999819,N,Y,Y,N,N,Major Cities of Australia
Optus,4565007,-26.27539,152.98735,N,Y,Y,N,Y,Inner Regional Australia
Optus,4565009,-26.298824,152.936305,N,Y,Y,Y,Y,Inner Regional Australia
